cohort	donor	family	population	superpopulation	dev	gourraud	cram
test_B_gourraud	NA10864	1377	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989301/NA10864.final.cram
test_B_gourraud	NA10865	1377	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989302/NA10865.final.cram
test_B_gourraud	NA11829	1350	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11829/NA11829.cram
test_B_gourraud	NA11830	1350	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11830/NA11830.cram
test_B_gourraud	NA11831	1350	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11831/NA11831.cram
test_B_gourraud	NA11832	1350	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11832/NA11832.cram
test_B_gourraud	NA11839	1349	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989303/NA11839.final.cram
test_B_gourraud	NA11840	1349	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11840/NA11840.cram
test_B_gourraud	NA11843	1349	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11843/NA11843.cram
test_B_gourraud	NA11881	1347	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11881/NA11881.cram
test_B_gourraud	NA11882	1347	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989304/NA11882.final.cram
test_B_gourraud	NA11891	1377	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989305/NA11891.final.cram
test_B_gourraud	NA11892	1377	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11892/NA11892.cram
test_B_gourraud	NA11893	1377	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11893/NA11893.cram
test_B_gourraud	NA11894	1377	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11894/NA11894.cram
test_B_gourraud	NA11917	1423	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989306/NA11917.final.cram
test_B_gourraud	NA11918	1423	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11918/NA11918.cram
test_B_gourraud	NA11919	1423	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11919/NA11919.cram
test_B_gourraud	NA11920	1423	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11920/NA11920.cram
test_B_gourraud	NA11930	1424	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11930/NA11930.cram
test_B_gourraud	NA11931	1424	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11931/NA11931.cram
test_B_gourraud	NA11992	1362	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11992/NA11992.cram
test_B_gourraud	NA11993	1362	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989307/NA11993.final.cram
test_B_gourraud	NA11994	1362	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11994/NA11994.cram
test_B_gourraud	NA11995	1362	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA11995/NA11995.cram
test_B_gourraud	NA12003	1420	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12003/NA12003.cram
test_B_gourraud	NA12004	1420	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12004/NA12004.cram
test_B_gourraud	NA12005	1420	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12005/NA12005.cram
test_B_gourraud	NA12006	1420	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12006/NA12006.cram
test_B_gourraud	NA12043	1346	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12043/NA12043.cram
test_B_gourraud	NA12044	1346	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12044/NA12044.cram
test_B_gourraud	NA12045	1346	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12045/NA12045.cram
test_B_gourraud	NA12046	1346	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12046/NA12046.cram
test_B_gourraud	NA12056	1344	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989308/NA12056.final.cram
test_B_gourraud	NA12057	1344	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989309/NA12057.final.cram
test_B_gourraud	NA12058	1344	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12058/NA12058.cram
test_B_gourraud	NA12144	1334	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12144/NA12144.cram
test_B_gourraud	NA12145	1334	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989310/NA12145.final.cram
test_B_gourraud	NA12146	1334	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989311/NA12146.final.cram
test_B_gourraud	NA12154	1408	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12154/NA12154.cram
test_B_gourraud	NA12155	1408	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12155/NA12155.cram
test_B_gourraud	NA12156	1408	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12156/NA12156.cram
test_B_gourraud	NA12234	1375	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12234/NA12234.cram
test_B_gourraud	NA12236	1408	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989312/NA12236.final.cram
test_B_gourraud	NA12239	1334	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989313/NA12239.final.cram
test_B_gourraud	NA12248	1416	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989314/NA12248.final.cram
test_B_gourraud	NA12249	1416	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12249/NA12249.cram
test_B_gourraud	NA12264	1375	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989315/NA12264.final.cram
test_B_gourraud	NA12272	1418	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12272/NA12272.cram
test_B_gourraud	NA12273	1418	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12273/NA12273.cram
test_B_gourraud	NA12274	1418	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989316/NA12274.final.cram
test_B_gourraud	NA12275	1418	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12275/NA12275.cram
test_B_gourraud	NA12282	1421a	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12282/NA12282.cram
test_B_gourraud	NA12283	1421a	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12283/NA12283.cram
test_B_gourraud	NA12286	1421	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12286/NA12286.cram
test_B_gourraud	NA12287	1421	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA12287/NA12287.cram
test_B_gourraud	NA18500	Y004	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989347/NA18500.final.cram
test_B_gourraud	NA18501	Y004	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18501/NA18501.cram
test_B_gourraud	NA18502	Y004	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18502/NA18502.cram
leak_gourraud	NA18503	Y005	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989348/NA18503.final.cram
leak_gourraud	NA18504	Y005	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18504/NA18504.cram
leak_gourraud	NA18506	Y009	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989349/NA18506.final.cram
leak_gourraud	NA18507	Y009	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18507/NA18507.cram
test_B_gourraud	NA18515	Y013	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989350/NA18515.final.cram
test_B_gourraud	NA18516	Y013	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18516/NA18516.cram
test_B_gourraud	NA18517	Y013	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18517/NA18517.cram
leak_gourraud	NA18521	Y016	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989352/NA18521.final.cram
leak_gourraud	NA18523	Y016	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18523/NA18523.cram
test_B_gourraud	NA18526	NA18526	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18526/NA18526.cram
test_B_gourraud	NA18530	NA18530	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18530/NA18530.cram
test_B_gourraud	NA18532	NA18532	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18532/NA18532.cram
test_B_gourraud	NA18534	NA18534	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18534/NA18534.cram
test_B_gourraud	NA18536	NA18536	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18536/NA18536.cram
test_B_gourraud	NA18537	NA18537	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18537/NA18537.cram
test_B_gourraud	NA18542	NA18542	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18542/NA18542.cram
test_B_gourraud	NA18543	NA18543	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18543/NA18543.cram
test_B_gourraud	NA18544	NA18544	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18544/NA18544.cram
test_B_gourraud	NA18545	NA18545	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18545/NA18545.cram
test_B_gourraud	NA18546	NA18546	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18546/NA18546.cram
test_B_gourraud	NA18547	NA18547	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18547/NA18547.cram
test_B_gourraud	NA18548	NA18548	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18548/NA18548.cram
test_B_gourraud	NA18549	NA18549	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18549/NA18549.cram
test_B_gourraud	NA18550	NA18550	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18550/NA18550.cram
test_B_gourraud	NA18552	NA18552	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18552/NA18552.cram
test_B_gourraud	NA18555	NA18555	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18555/NA18555.cram
test_B_gourraud	NA18557	NA18557	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18557/NA18557.cram
test_B_gourraud	NA18558	NA18558	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18558/NA18558.cram
test_B_gourraud	NA18559	NA18559	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18559/NA18559.cram
test_B_gourraud	NA18561	NA18561	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18561/NA18561.cram
test_B_gourraud	NA18562	NA18562	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18562/NA18562.cram
test_B_gourraud	NA18563	NA18563	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18563/NA18563.cram
test_B_gourraud	NA18564	NA18564	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18564/NA18564.cram
test_B_gourraud	NA18566	NA18566	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18566/NA18566.cram
test_B_gourraud	NA18571	NA18571	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18571/NA18571.cram
test_B_gourraud	NA18572	NA18572	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18572/NA18572.cram
test_B_gourraud	NA18573	NA18573	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18573/NA18573.cram
test_B_gourraud	NA18577	NA18577	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18577/NA18577.cram
test_B_gourraud	NA18579	NA18579	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18579/NA18579.cram
test_B_gourraud	NA18582	NA18582	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18582/NA18582.cram
test_B_gourraud	NA18592	NA18592	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18592/NA18592.cram
test_B_gourraud	NA18593	NA18593	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18593/NA18593.cram
test_B_gourraud	NA18595	NA18595	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18595/NA18595.cram
test_B_gourraud	NA18596	NA18596	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18596/NA18596.cram
test_B_gourraud	NA18597	NA18597	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18597/NA18597.cram
test_B_gourraud	NA18599	NA18599	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18599/NA18599.cram
test_B_gourraud	NA18602	NA18602	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18602/NA18602.cram
test_B_gourraud	NA18603	NA18603	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18603/NA18603.cram
test_B_gourraud	NA18605	NA18605	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18605/NA18605.cram
test_B_gourraud	NA18606	NA18606	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18606/NA18606.cram
test_B_gourraud	NA18609	NA18609	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18609/NA18609.cram
test_B_gourraud	NA18610	NA18610	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18610/NA18610.cram
test_B_gourraud	NA18611	NA18611	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18611/NA18611.cram
test_B_gourraud	NA18612	NA18612	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18612/NA18612.cram
test_B_gourraud	NA18613	NA18613	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18613/NA18613.cram
test_B_gourraud	NA18614	NA18614	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18614/NA18614.cram
test_B_gourraud	NA18615	NA18615	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18615/NA18615.cram
test_B_gourraud	NA18616	NA18616	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18616/NA18616.cram
test_B_gourraud	NA18617	NA18617	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18617/NA18617.cram
test_B_gourraud	NA18618	NA18618	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18618/NA18618.cram
test_B_gourraud	NA18619	NA18619	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18619/NA18619.cram
test_B_gourraud	NA18621	NA18621	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18621/NA18621.cram
test_B_gourraud	NA18622	NA18622	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18622/NA18622.cram
test_B_gourraud	NA18623	NA18623	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18623/NA18623.cram
test_B_gourraud	NA18624	NA18624	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18624/NA18624.cram
test_B_gourraud	NA18625	NA18625	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18625/NA18625.cram
test_B_gourraud	NA18626	NA18626	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18626/NA18626.cram
test_B_gourraud	NA18627	NA18627	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18627/NA18627.cram
test_B_gourraud	NA18628	NA18628	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18628/NA18628.cram
test_B_gourraud	NA18630	NA18630	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18630/NA18630.cram
test_B_gourraud	NA18631	NA18631	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18631/NA18631.cram
test_B_gourraud	NA18632	NA18632	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18632/NA18632.cram
test_B_gourraud	NA18633	NA18633	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18633/NA18633.cram
test_B_gourraud	NA18634	NA18634	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18634/NA18634.cram
test_B_gourraud	NA18635	NA18635	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18635/NA18635.cram
test_B_gourraud	NA18636	NA18636	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18636/NA18636.cram
test_B_gourraud	NA18637	NA18637	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18637/NA18637.cram
test_B_gourraud	NA18638	NA18638	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18638/NA18638.cram
test_B_gourraud	NA18639	NA18639	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18639/NA18639.cram
test_B_gourraud	NA18640	NA18640	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18640/NA18640.cram
test_B_gourraud	NA18641	NA18641	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18641/NA18641.cram
test_B_gourraud	NA18642	NA18642	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18642/NA18642.cram
test_B_gourraud	NA18643	NA18643	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18643/NA18643.cram
test_B_gourraud	NA18645	NA18645	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18645/NA18645.cram
test_B_gourraud	NA18647	NA18647	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18647/NA18647.cram
test_B_gourraud	NA18740	NA18740	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18740/NA18740.cram
test_B_gourraud	NA18745	NA18745	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18745/NA18745.cram
test_B_gourraud	NA18748	NA18748	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18748/NA18748.cram
test_B_gourraud	NA18749	NA18749	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18749/NA18749.cram
test_B_gourraud	NA18757	NA18757	CHB	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18757/NA18757.cram
test_B_gourraud	NA18852	Y018	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989353/NA18852.final.cram
test_B_gourraud	NA18853	Y018	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18853/NA18853.cram
test_B_gourraud	NA18854	Y018	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989354/NA18854.final.cram
test_B_gourraud	NA18855	Y023	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989355/NA18855.final.cram
test_B_gourraud	NA18856	Y023	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18856/NA18856.cram
test_B_gourraud	NA18857	Y023	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989356/NA18857.final.cram
test_B_gourraud	NA18858	Y012	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18858/NA18858.cram
test_B_gourraud	NA18859	Y012	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989357/NA18859.final.cram
test_B_gourraud	NA18860	Y012	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989358/NA18860.final.cram
test_B_gourraud	NA18861	Y024	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18861/NA18861.cram
test_B_gourraud	NA18862	Y024	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989359/NA18862.final.cram
test_B_gourraud	NA18863	Y024	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989360/NA18863.final.cram
test_B_gourraud	NA18870	Y017	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18870/NA18870.cram
test_B_gourraud	NA18871	Y017	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18871/NA18871.cram
test_B_gourraud	NA18872	Y017	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989362/NA18872.final.cram
test_B_gourraud	NA18912	Y028	YRI	AFR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18912/NA18912.cram
test_B_gourraud	NA18913	Y028	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989366/NA18913.final.cram
test_B_gourraud	NA18914	Y028	YRI	AFR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989367/NA18914.final.cram
test_B_gourraud	NA18939	NA18939	JPT	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18939/NA18939.cram
test_B_gourraud	NA18941	NA18941	JPT	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18941/NA18941.cram
test_B_gourraud	NA18942	NA18942	JPT	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18942/NA18942.cram
test_B_gourraud	NA18946	NA18946	JPT	EAS	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA18946/NA18946.cram
